"ind.row"	"ind.col"	"rnm"	"cnm"
"1178"	75	40	"BAZAN-CU4 ST_NOx_INS"	"BAZAN_HDS NOx Dry"
"1179"	78	40	"BAZAN-FCC NOX INS"	"BAZAN_HDS NOx Dry"
"1180"	80	40	"BAZAN-IHDS-GO NOX INS"	"BAZAN_HDS NOx Dry"
"1181"	82	40	"BAZAN-ISOM NOX INS"	"BAZAN_HDS NOx Dry"
"1182"	84	40	"Bazan-VIS3 NOX INS"	"BAZAN_HDS NOx Dry"
"1183"	86	40	"BAZAN6-SO2 SO2FCC_Stat"	"BAZAN_HDS NOx Dry"
"1184"	88	40	"BAZAN6-SO2 SO2S3-Stat"	"BAZAN_HDS NOx Dry"
"1185"	89	40	"BAZAN6-SO2 SO2S4"	"BAZAN_HDS NOx Dry"
"1186"	90	40	"BAZAN6-SO2 SO2S4-Stat"	"BAZAN_HDS NOx Dry"
"1187"	94	40	"CAOL RTO Status"	"BAZAN_HDS NOx Dry"
"1188"	96	40	"CAOL_New Boiler1-Stat"	"BAZAN_HDS NOx Dry"
"1189"	97	40	"CAOL_New Boiler2-Stat"	"BAZAN_HDS NOx Dry"
"1190"	98	40	"CAOL_New Boiler3-Stat"	"BAZAN_HDS NOx Dry"
"1191"	102	40	"CAOL_New Stat_NOx_B1"	"BAZAN_HDS NOx Dry"
"1192"	103	40	"CAOL_New Stat_Nox_B2"	"BAZAN_HDS NOx Dry"
"1193"	104	40	"CAOL_New Stat_Nox_B3"	"BAZAN_HDS NOx Dry"
"1194"	120	40	"CAUL STAT1"	"BAZAN_HDS NOx Dry"
"1195"	121	40	"CAUL STAT2"	"BAZAN_HDS NOx Dry"
"1196"	122	40	"CAUL STAT3"	"BAZAN_HDS NOx Dry"
"1197"	145	40	"Flares OLDFF"	"BAZAN_HDS NOx Dry"
"1198"	147	40	"GADIV CTO Status"	"BAZAN_HDS NOx Dry"
"1199"	153	40	"GADIV_OPER PRX-start"	"BAZAN_HDS NOx Dry"
"1200"	154	40	"GADIV_OPER SPL_start"	"BAZAN_HDS NOx Dry"
"1201"	155	40	"GADIV_OPER TOL-start"	"BAZAN_HDS NOx Dry"
"1202"	156	40	"GADIV_OPER XYL-start"	"BAZAN_HDS NOx Dry"
"1203"	158	40	"Gadiv-AS2XYL1 NOX INS"	"BAZAN_HDS NOx Dry"
"1204"	160	40	"Gadiv-PAREX NOX INS"	"BAZAN_HDS NOx Dry"
"1205"	162	40	"Gadiv-TOL NOX INS"	"BAZAN_HDS NOx Dry"
"1206"	164	40	"Gadiv-XYl2 NOX INS"	"BAZAN_HDS NOx Dry"
"1207"	331	40	"Neve Yosef ITemp"	"BAZAN_HDS NOx Dry"
"1208"	354	40	"OP-BZN1 OPB31-Stat"	"BAZAN_HDS NOx Dry"
"1209"	356	40	"OP-BZN1 STAT2"	"BAZAN_HDS NOx Dry"
"1210"	357	40	"OP-BZN1 STAT3"	"BAZAN_HDS NOx Dry"
"1211"	358	40	"OP-BZN1 STAT5"	"BAZAN_HDS NOx Dry"
"1212"	361	40	"OP-GADIV STAT1"	"BAZAN_HDS NOx Dry"
"1213"	367	40	"OP-HCU Stat-HCU"	"BAZAN_HDS NOx Dry"
"1214"	368	40	"OP-HCU Stat-HPU"	"BAZAN_HDS NOx Dry"
"1215"	402	40	"Yizraelia RH"	"BAZAN_HDS NOx Dry"
"1216"	405	40	"Yizraelia WDS"	"BAZAN_HDS NOx Dry"
"1232"	42	41	"BAZAN_HPU HPU Stat"	"BAZAN_HDS NOX INS"
"1233"	43	41	"BAZAN_HPU NOx Dry"	"BAZAN_HDS NOX INS"
"1234"	44	41	"BAZAN_HPU NOX INS"	"BAZAN_HDS NOX INS"
"1235"	45	41	"BAZAN_Oper B11"	"BAZAN_HDS NOX INS"
"1236"	46	41	"BAZAN_Oper B21"	"BAZAN_HDS NOX INS"
"1237"	47	41	"BAZAN_Oper Benzine HDS"	"BAZAN_HDS NOX INS"
"1238"	48	41	"BAZAN_Oper Boiler31"	"BAZAN_HDS NOX INS"
"1239"	49	41	"BAZAN_Oper CCR"	"BAZAN_HDS NOX INS"
"1240"	50	41	"BAZAN_Oper CU.1"	"BAZAN_HDS NOX INS"
"1241"	51	41	"BAZAN_Oper CU.3"	"BAZAN_HDS NOX INS"
"1242"	52	41	"BAZAN_Oper CU.4"	"BAZAN_HDS NOX INS"
"1243"	53	41	"BAZAN_Oper FCC"	"BAZAN_HDS NOX INS"
"1244"	54	41	"BAZAN_Oper GO HDS"	"BAZAN_HDS NOX INS"
"1245"	55	41	"BAZAN_Oper HVGO HSD"	"BAZAN_HDS NOX INS"
"1246"	56	41	"BAZAN_Oper Isomer"	"BAZAN_HDS NOX INS"
"1247"	57	41	"BAZAN_Oper KERO HDS"	"BAZAN_HDS NOX INS"
"1248"	58	41	"BAZAN_Oper Vis3."	"BAZAN_HDS NOX INS"
"1249"	59	41	"BAZAN-B11 ST_NOx_INS"	"BAZAN_HDS NOX INS"
"1250"	61	41	"BAZAN-B21 NOx Dry"	"BAZAN_HDS NOX INS"
"1251"	62	41	"BAZAN-B21 SCR21_NOX_INS"	"BAZAN_HDS NOX INS"
"1252"	63	41	"BAZAN-B31 ST_NOx_INS"	"BAZAN_HDS NOX INS"
"1253"	66	41	"BAZAN-CCR NOX INS"	"BAZAN_HDS NOX INS"
"1254"	67	41	"Bazan-CU1 NOx Dry"	"BAZAN_HDS NOX INS"
"1255"	68	41	"Bazan-CU1 NOX INS"	"BAZAN_HDS NOX INS"
"1256"	70	41	"Bazan-CU1-B4 NOX INS"	"BAZAN_HDS NOX INS"
"1257"	72	41	"Bazan-CU3 NOX INS"	"BAZAN_HDS NOX INS"
"1258"	74	41	"Bazan-CU3-B201B NOX INS"	"BAZAN_HDS NOX INS"
"1259"	75	41	"BAZAN-CU4 ST_NOx_INS"	"BAZAN_HDS NOX INS"
"1260"	76	41	"BAZAN-CU4 Stack_NOx"	"BAZAN_HDS NOX INS"
"1261"	77	41	"BAZAN-FCC NOx Dry"	"BAZAN_HDS NOX INS"
"1262"	78	41	"BAZAN-FCC NOX INS"	"BAZAN_HDS NOX INS"
"1263"	79	41	"BAZAN-IHDS-GO NOx Dry"	"BAZAN_HDS NOX INS"
"1264"	80	41	"BAZAN-IHDS-GO NOX INS"	"BAZAN_HDS NOX INS"
"1265"	82	41	"BAZAN-ISOM NOX INS"	"BAZAN_HDS NOX INS"
"1266"	84	41	"Bazan-VIS3 NOX INS"	"BAZAN_HDS NOX INS"
"1267"	85	41	"BAZAN6-SO2 SO2FC"	"BAZAN_HDS NOX INS"
"1268"	86	41	"BAZAN6-SO2 SO2FCC_Stat"	"BAZAN_HDS NOX INS"
"1269"	88	41	"BAZAN6-SO2 SO2S3-Stat"	"BAZAN_HDS NOX INS"
"1270"	89	41	"BAZAN6-SO2 SO2S4"	"BAZAN_HDS NOX INS"
"1271"	90	41	"BAZAN6-SO2 SO2S4-Stat"	"BAZAN_HDS NOX INS"
"1272"	94	41	"CAOL RTO Status"	"BAZAN_HDS NOX INS"
"1273"	96	41	"CAOL_New Boiler1-Stat"	"BAZAN_HDS NOX INS"
"1274"	97	41	"CAOL_New Boiler2-Stat"	"BAZAN_HDS NOX INS"
"1275"	98	41	"CAOL_New Boiler3-Stat"	"BAZAN_HDS NOX INS"
"1276"	99	41	"CAOL_New NOB1"	"BAZAN_HDS NOX INS"
"1277"	100	41	"CAOL_New NOB2"	"BAZAN_HDS NOX INS"
"1278"	101	41	"CAOL_New NOB3"	"BAZAN_HDS NOX INS"
"1279"	102	41	"CAOL_New Stat_NOx_B1"	"BAZAN_HDS NOX INS"
"1280"	103	41	"CAOL_New Stat_Nox_B2"	"BAZAN_HDS NOX INS"
"1281"	104	41	"CAOL_New Stat_Nox_B3"	"BAZAN_HDS NOX INS"
"1282"	120	41	"CAUL STAT1"	"BAZAN_HDS NOX INS"
"1283"	121	41	"CAUL STAT2"	"BAZAN_HDS NOX INS"
"1284"	122	41	"CAUL STAT3"	"BAZAN_HDS NOX INS"
"1285"	123	41	"D.CARMEL ITemp"	"BAZAN_HDS NOX INS"
"1286"	125	41	"D.CARMEL RH"	"BAZAN_HDS NOX INS"
"1287"	127	41	"D.CARMEL StWd"	"BAZAN_HDS NOX INS"
"1288"	128	41	"D.CARMEL TEMP"	"BAZAN_HDS NOX INS"
"1289"	129	41	"D.CARMEL WDD"	"BAZAN_HDS NOX INS"
"1290"	130	41	"D.CARMEL WDS"	"BAZAN_HDS NOX INS"
"1291"	144	41	"Flares NEWFF"	"BAZAN_HDS NOX INS"
"1292"	145	41	"Flares OLDFF"	"BAZAN_HDS NOX INS"
"1293"	147	41	"GADIV CTO Status"	"BAZAN_HDS NOX INS"
"1294"	153	41	"GADIV_OPER PRX-start"	"BAZAN_HDS NOX INS"
"1295"	154	41	"GADIV_OPER SPL_start"	"BAZAN_HDS NOX INS"
"1296"	155	41	"GADIV_OPER TOL-start"	"BAZAN_HDS NOX INS"
"1297"	156	41	"GADIV_OPER XYL-start"	"BAZAN_HDS NOX INS"
"1298"	158	41	"Gadiv-AS2XYL1 NOX INS"	"BAZAN_HDS NOX INS"
"1299"	160	41	"Gadiv-PAREX NOX INS"	"BAZAN_HDS NOX INS"
"1300"	162	41	"Gadiv-TOL NOX INS"	"BAZAN_HDS NOX INS"
"1301"	164	41	"Gadiv-XYl2 NOX INS"	"BAZAN_HDS NOX INS"
"1302"	280	41	"mahzam 30 WIND-DIR"	"BAZAN_HDS NOX INS"
"1303"	281	41	"mahzam 30 WIND-V6"	"BAZAN_HDS NOX INS"
"1304"	287	41	"mahzam 40 WIND-DIR"	"BAZAN_HDS NOX INS"
"1305"	288	41	"mahzam 40 WIND-V6"	"BAZAN_HDS NOX INS"
"1306"	331	41	"Neve Yosef ITemp"	"BAZAN_HDS NOX INS"
"1307"	337	41	"Neve Yosef TEMP"	"BAZAN_HDS NOX INS"
"1308"	338	41	"Neve Yosef WDD"	"BAZAN_HDS NOX INS"
"1309"	340	41	"OP-BZN1 B201B CU3"	"BAZAN_HDS NOX INS"
"1310"	341	41	"OP-BZN1 cu1 B4"	"BAZAN_HDS NOX INS"
"1311"	344	41	"OP-BZN1 Opa21"	"BAZAN_HDS NOX INS"
"1312"	347	41	"OP-BZN1 OpaC4"	"BAZAN_HDS NOX INS"
"1313"	349	41	"OP-BZN1 OpaFC"	"BAZAN_HDS NOX INS"
"1314"	354	41	"OP-BZN1 OPB31-Stat"	"BAZAN_HDS NOX INS"
"1315"	355	41	"OP-BZN1 STAT1"	"BAZAN_HDS NOX INS"
"1316"	356	41	"OP-BZN1 STAT2"	"BAZAN_HDS NOX INS"
"1317"	357	41	"OP-BZN1 STAT3"	"BAZAN_HDS NOX INS"
"1318"	358	41	"OP-BZN1 STAT5"	"BAZAN_HDS NOX INS"
"1319"	361	41	"OP-GADIV STAT1"	"BAZAN_HDS NOX INS"
"1320"	367	41	"OP-HCU Stat-HCU"	"BAZAN_HDS NOX INS"
"1321"	368	41	"OP-HCU Stat-HPU"	"BAZAN_HDS NOX INS"
"1322"	394	41	"Yizraelia ITemp"	"BAZAN_HDS NOX INS"
"1323"	402	41	"Yizraelia RH"	"BAZAN_HDS NOX INS"
"1324"	403	41	"Yizraelia TEMP"	"BAZAN_HDS NOX INS"
"1325"	404	41	"Yizraelia WDD"	"BAZAN_HDS NOX INS"
"1326"	405	41	"Yizraelia WDS"	"BAZAN_HDS NOX INS"
"1343"	43	42	"BAZAN_HPU NOx Dry"	"BAZAN_HPU HPU Stat"
"1344"	44	42	"BAZAN_HPU NOX INS"	"BAZAN_HPU HPU Stat"
"1345"	45	42	"BAZAN_Oper B11"	"BAZAN_HPU HPU Stat"
"1346"	46	42	"BAZAN_Oper B21"	"BAZAN_HPU HPU Stat"
"1347"	47	42	"BAZAN_Oper Benzine HDS"	"BAZAN_HPU HPU Stat"
"1348"	48	42	"BAZAN_Oper Boiler31"	"BAZAN_HPU HPU Stat"
"1349"	49	42	"BAZAN_Oper CCR"	"BAZAN_HPU HPU Stat"
"1350"	50	42	"BAZAN_Oper CU.1"	"BAZAN_HPU HPU Stat"
"1351"	51	42	"BAZAN_Oper CU.3"	"BAZAN_HPU HPU Stat"
"1352"	52	42	"BAZAN_Oper CU.4"	"BAZAN_HPU HPU Stat"
"1353"	53	42	"BAZAN_Oper FCC"	"BAZAN_HPU HPU Stat"
"1354"	54	42	"BAZAN_Oper GO HDS"	"BAZAN_HPU HPU Stat"
"1355"	55	42	"BAZAN_Oper HVGO HSD"	"BAZAN_HPU HPU Stat"
"1356"	56	42	"BAZAN_Oper Isomer"	"BAZAN_HPU HPU Stat"
"1357"	57	42	"BAZAN_Oper KERO HDS"	"BAZAN_HPU HPU Stat"
"1358"	58	42	"BAZAN_Oper Vis3."	"BAZAN_HPU HPU Stat"
"1359"	59	42	"BAZAN-B11 ST_NOx_INS"	"BAZAN_HPU HPU Stat"
"1360"	61	42	"BAZAN-B21 NOx Dry"	"BAZAN_HPU HPU Stat"
"1361"	62	42	"BAZAN-B21 SCR21_NOX_INS"	"BAZAN_HPU HPU Stat"
"1362"	63	42	"BAZAN-B31 ST_NOx_INS"	"BAZAN_HPU HPU Stat"
"1363"	66	42	"BAZAN-CCR NOX INS"	"BAZAN_HPU HPU Stat"
"1364"	67	42	"Bazan-CU1 NOx Dry"	"BAZAN_HPU HPU Stat"
"1365"	68	42	"Bazan-CU1 NOX INS"	"BAZAN_HPU HPU Stat"
"1366"	70	42	"Bazan-CU1-B4 NOX INS"	"BAZAN_HPU HPU Stat"
"1367"	72	42	"Bazan-CU3 NOX INS"	"BAZAN_HPU HPU Stat"
"1368"	74	42	"Bazan-CU3-B201B NOX INS"	"BAZAN_HPU HPU Stat"
"1369"	75	42	"BAZAN-CU4 ST_NOx_INS"	"BAZAN_HPU HPU Stat"
"1370"	76	42	"BAZAN-CU4 Stack_NOx"	"BAZAN_HPU HPU Stat"
"1371"	77	42	"BAZAN-FCC NOx Dry"	"BAZAN_HPU HPU Stat"
"1372"	78	42	"BAZAN-FCC NOX INS"	"BAZAN_HPU HPU Stat"
"1373"	79	42	"BAZAN-IHDS-GO NOx Dry"	"BAZAN_HPU HPU Stat"
"1374"	80	42	"BAZAN-IHDS-GO NOX INS"	"BAZAN_HPU HPU Stat"
"1375"	82	42	"BAZAN-ISOM NOX INS"	"BAZAN_HPU HPU Stat"
"1376"	84	42	"Bazan-VIS3 NOX INS"	"BAZAN_HPU HPU Stat"
"1377"	85	42	"BAZAN6-SO2 SO2FC"	"BAZAN_HPU HPU Stat"
"1378"	86	42	"BAZAN6-SO2 SO2FCC_Stat"	"BAZAN_HPU HPU Stat"
"1379"	88	42	"BAZAN6-SO2 SO2S3-Stat"	"BAZAN_HPU HPU Stat"
"1380"	89	42	"BAZAN6-SO2 SO2S4"	"BAZAN_HPU HPU Stat"
"1381"	90	42	"BAZAN6-SO2 SO2S4-Stat"	"BAZAN_HPU HPU Stat"
"1382"	94	42	"CAOL RTO Status"	"BAZAN_HPU HPU Stat"
"1383"	96	42	"CAOL_New Boiler1-Stat"	"BAZAN_HPU HPU Stat"
"1384"	97	42	"CAOL_New Boiler2-Stat"	"BAZAN_HPU HPU Stat"
"1385"	98	42	"CAOL_New Boiler3-Stat"	"BAZAN_HPU HPU Stat"
"1386"	99	42	"CAOL_New NOB1"	"BAZAN_HPU HPU Stat"
"1387"	100	42	"CAOL_New NOB2"	"BAZAN_HPU HPU Stat"
"1388"	101	42	"CAOL_New NOB3"	"BAZAN_HPU HPU Stat"
"1389"	102	42	"CAOL_New Stat_NOx_B1"	"BAZAN_HPU HPU Stat"
"1390"	103	42	"CAOL_New Stat_Nox_B2"	"BAZAN_HPU HPU Stat"
"1391"	104	42	"CAOL_New Stat_Nox_B3"	"BAZAN_HPU HPU Stat"
"1392"	120	42	"CAUL STAT1"	"BAZAN_HPU HPU Stat"
"1393"	121	42	"CAUL STAT2"	"BAZAN_HPU HPU Stat"
"1394"	122	42	"CAUL STAT3"	"BAZAN_HPU HPU Stat"
"1395"	123	42	"D.CARMEL ITemp"	"BAZAN_HPU HPU Stat"
"1396"	125	42	"D.CARMEL RH"	"BAZAN_HPU HPU Stat"
"1397"	127	42	"D.CARMEL StWd"	"BAZAN_HPU HPU Stat"
"1398"	128	42	"D.CARMEL TEMP"	"BAZAN_HPU HPU Stat"
"1399"	129	42	"D.CARMEL WDD"	"BAZAN_HPU HPU Stat"
"1400"	130	42	"D.CARMEL WDS"	"BAZAN_HPU HPU Stat"
"1401"	144	42	"Flares NEWFF"	"BAZAN_HPU HPU Stat"
"1402"	145	42	"Flares OLDFF"	"BAZAN_HPU HPU Stat"
"1403"	147	42	"GADIV CTO Status"	"BAZAN_HPU HPU Stat"
"1404"	153	42	"GADIV_OPER PRX-start"	"BAZAN_HPU HPU Stat"
"1405"	154	42	"GADIV_OPER SPL_start"	"BAZAN_HPU HPU Stat"
"1406"	155	42	"GADIV_OPER TOL-start"	"BAZAN_HPU HPU Stat"
"1407"	156	42	"GADIV_OPER XYL-start"	"BAZAN_HPU HPU Stat"
"1408"	158	42	"Gadiv-AS2XYL1 NOX INS"	"BAZAN_HPU HPU Stat"
"1409"	160	42	"Gadiv-PAREX NOX INS"	"BAZAN_HPU HPU Stat"
"1410"	162	42	"Gadiv-TOL NOX INS"	"BAZAN_HPU HPU Stat"
"1411"	164	42	"Gadiv-XYl2 NOX INS"	"BAZAN_HPU HPU Stat"
"1412"	280	42	"mahzam 30 WIND-DIR"	"BAZAN_HPU HPU Stat"
"1413"	281	42	"mahzam 30 WIND-V6"	"BAZAN_HPU HPU Stat"
"1414"	287	42	"mahzam 40 WIND-DIR"	"BAZAN_HPU HPU Stat"
"1415"	288	42	"mahzam 40 WIND-V6"	"BAZAN_HPU HPU Stat"
"1416"	331	42	"Neve Yosef ITemp"	"BAZAN_HPU HPU Stat"
"1417"	337	42	"Neve Yosef TEMP"	"BAZAN_HPU HPU Stat"
"1418"	338	42	"Neve Yosef WDD"	"BAZAN_HPU HPU Stat"
"1419"	340	42	"OP-BZN1 B201B CU3"	"BAZAN_HPU HPU Stat"
"1420"	341	42	"OP-BZN1 cu1 B4"	"BAZAN_HPU HPU Stat"
"1421"	344	42	"OP-BZN1 Opa21"	"BAZAN_HPU HPU Stat"
"1422"	347	42	"OP-BZN1 OpaC4"	"BAZAN_HPU HPU Stat"
"1423"	349	42	"OP-BZN1 OpaFC"	"BAZAN_HPU HPU Stat"
"1424"	354	42	"OP-BZN1 OPB31-Stat"	"BAZAN_HPU HPU Stat"
"1425"	355	42	"OP-BZN1 STAT1"	"BAZAN_HPU HPU Stat"
"1426"	356	42	"OP-BZN1 STAT2"	"BAZAN_HPU HPU Stat"
"1427"	357	42	"OP-BZN1 STAT3"	"BAZAN_HPU HPU Stat"
"1428"	358	42	"OP-BZN1 STAT5"	"BAZAN_HPU HPU Stat"
"1429"	361	42	"OP-GADIV STAT1"	"BAZAN_HPU HPU Stat"
"1430"	367	42	"OP-HCU Stat-HCU"	"BAZAN_HPU HPU Stat"
"1431"	368	42	"OP-HCU Stat-HPU"	"BAZAN_HPU HPU Stat"
"1432"	394	42	"Yizraelia ITemp"	"BAZAN_HPU HPU Stat"
"1433"	402	42	"Yizraelia RH"	"BAZAN_HPU HPU Stat"
"1434"	403	42	"Yizraelia TEMP"	"BAZAN_HPU HPU Stat"
"1435"	404	42	"Yizraelia WDD"	"BAZAN_HPU HPU Stat"
"1436"	405	42	"Yizraelia WDS"	"BAZAN_HPU HPU Stat"
"1448"	44	43	"BAZAN_HPU NOX INS"	"BAZAN_HPU NOx Dry"
"1449"	45	43	"BAZAN_Oper B11"	"BAZAN_HPU NOx Dry"
"1450"	46	43	"BAZAN_Oper B21"	"BAZAN_HPU NOx Dry"
"1451"	47	43	"BAZAN_Oper Benzine HDS"	"BAZAN_HPU NOx Dry"
"1452"	48	43	"BAZAN_Oper Boiler31"	"BAZAN_HPU NOx Dry"
"1453"	49	43	"BAZAN_Oper CCR"	"BAZAN_HPU NOx Dry"
"1454"	50	43	"BAZAN_Oper CU.1"	"BAZAN_HPU NOx Dry"
"1455"	51	43	"BAZAN_Oper CU.3"	"BAZAN_HPU NOx Dry"
"1456"	52	43	"BAZAN_Oper CU.4"	"BAZAN_HPU NOx Dry"
"1457"	53	43	"BAZAN_Oper FCC"	"BAZAN_HPU NOx Dry"
"1458"	54	43	"BAZAN_Oper GO HDS"	"BAZAN_HPU NOx Dry"
"1459"	55	43	"BAZAN_Oper HVGO HSD"	"BAZAN_HPU NOx Dry"
"1460"	56	43	"BAZAN_Oper Isomer"	"BAZAN_HPU NOx Dry"
"1461"	57	43	"BAZAN_Oper KERO HDS"	"BAZAN_HPU NOx Dry"
"1462"	58	43	"BAZAN_Oper Vis3."	"BAZAN_HPU NOx Dry"
"1463"	59	43	"BAZAN-B11 ST_NOx_INS"	"BAZAN_HPU NOx Dry"
"1464"	62	43	"BAZAN-B21 SCR21_NOX_INS"	"BAZAN_HPU NOx Dry"
"1465"	63	43	"BAZAN-B31 ST_NOx_INS"	"BAZAN_HPU NOx Dry"
"1466"	66	43	"BAZAN-CCR NOX INS"	"BAZAN_HPU NOx Dry"
"1467"	68	43	"Bazan-CU1 NOX INS"	"BAZAN_HPU NOx Dry"
"1468"	70	43	"Bazan-CU1-B4 NOX INS"	"BAZAN_HPU NOx Dry"
"1469"	72	43	"Bazan-CU3 NOX INS"	"BAZAN_HPU NOx Dry"
"1470"	74	43	"Bazan-CU3-B201B NOX INS"	"BAZAN_HPU NOx Dry"
"1471"	75	43	"BAZAN-CU4 ST_NOx_INS"	"BAZAN_HPU NOx Dry"
"1472"	78	43	"BAZAN-FCC NOX INS"	"BAZAN_HPU NOx Dry"
"1473"	80	43	"BAZAN-IHDS-GO NOX INS"	"BAZAN_HPU NOx Dry"
"1474"	82	43	"BAZAN-ISOM NOX INS"	"BAZAN_HPU NOx Dry"
"1475"	84	43	"Bazan-VIS3 NOX INS"	"BAZAN_HPU NOx Dry"
"1476"	86	43	"BAZAN6-SO2 SO2FCC_Stat"	"BAZAN_HPU NOx Dry"
"1477"	88	43	"BAZAN6-SO2 SO2S3-Stat"	"BAZAN_HPU NOx Dry"
"1478"	89	43	"BAZAN6-SO2 SO2S4"	"BAZAN_HPU NOx Dry"
"1479"	90	43	"BAZAN6-SO2 SO2S4-Stat"	"BAZAN_HPU NOx Dry"
"1480"	94	43	"CAOL RTO Status"	"BAZAN_HPU NOx Dry"
"1481"	96	43	"CAOL_New Boiler1-Stat"	"BAZAN_HPU NOx Dry"
"1482"	97	43	"CAOL_New Boiler2-Stat"	"BAZAN_HPU NOx Dry"
"1483"	98	43	"CAOL_New Boiler3-Stat"	"BAZAN_HPU NOx Dry"
"1484"	100	43	"CAOL_New NOB2"	"BAZAN_HPU NOx Dry"
"1485"	101	43	"CAOL_New NOB3"	"BAZAN_HPU NOx Dry"
"1486"	102	43	"CAOL_New Stat_NOx_B1"	"BAZAN_HPU NOx Dry"
"1487"	103	43	"CAOL_New Stat_Nox_B2"	"BAZAN_HPU NOx Dry"
"1488"	104	43	"CAOL_New Stat_Nox_B3"	"BAZAN_HPU NOx Dry"
"1489"	120	43	"CAUL STAT1"	"BAZAN_HPU NOx Dry"
"1490"	121	43	"CAUL STAT2"	"BAZAN_HPU NOx Dry"
"1491"	122	43	"CAUL STAT3"	"BAZAN_HPU NOx Dry"
"1492"	145	43	"Flares OLDFF"	"BAZAN_HPU NOx Dry"
"1493"	147	43	"GADIV CTO Status"	"BAZAN_HPU NOx Dry"
"1494"	153	43	"GADIV_OPER PRX-start"	"BAZAN_HPU NOx Dry"
"1495"	154	43	"GADIV_OPER SPL_start"	"BAZAN_HPU NOx Dry"
"1496"	155	43	"GADIV_OPER TOL-start"	"BAZAN_HPU NOx Dry"
"1497"	156	43	"GADIV_OPER XYL-start"	"BAZAN_HPU NOx Dry"
"1498"	158	43	"Gadiv-AS2XYL1 NOX INS"	"BAZAN_HPU NOx Dry"
"1499"	160	43	"Gadiv-PAREX NOX INS"	"BAZAN_HPU NOx Dry"
"1500"	162	43	"Gadiv-TOL NOX INS"	"BAZAN_HPU NOx Dry"
"1501"	164	43	"Gadiv-XYl2 NOX INS"	"BAZAN_HPU NOx Dry"
"1502"	354	43	"OP-BZN1 OPB31-Stat"	"BAZAN_HPU NOx Dry"
"1503"	355	43	"OP-BZN1 STAT1"	"BAZAN_HPU NOx Dry"
"1504"	356	43	"OP-BZN1 STAT2"	"BAZAN_HPU NOx Dry"
"1505"	357	43	"OP-BZN1 STAT3"	"BAZAN_HPU NOx Dry"
"1506"	361	43	"OP-GADIV STAT1"	"BAZAN_HPU NOx Dry"
"1507"	365	43	"OP-HCU OP_HPU"	"BAZAN_HPU NOx Dry"
"1508"	367	43	"OP-HCU Stat-HCU"	"BAZAN_HPU NOx Dry"
"1509"	368	43	"OP-HCU Stat-HPU"	"BAZAN_HPU NOx Dry"
"1510"	405	43	"Yizraelia WDS"	"BAZAN_HPU NOx Dry"
"1529"	45	44	"BAZAN_Oper B11"	"BAZAN_HPU NOX INS"
"1530"	46	44	"BAZAN_Oper B21"	"BAZAN_HPU NOX INS"
"1531"	47	44	"BAZAN_Oper Benzine HDS"	"BAZAN_HPU NOX INS"
"1532"	48	44	"BAZAN_Oper Boiler31"	"BAZAN_HPU NOX INS"
"1533"	49	44	"BAZAN_Oper CCR"	"BAZAN_HPU NOX INS"
"1534"	50	44	"BAZAN_Oper CU.1"	"BAZAN_HPU NOX INS"
"1535"	51	44	"BAZAN_Oper CU.3"	"BAZAN_HPU NOX INS"
"1536"	52	44	"BAZAN_Oper CU.4"	"BAZAN_HPU NOX INS"
"1537"	53	44	"BAZAN_Oper FCC"	"BAZAN_HPU NOX INS"
"1538"	54	44	"BAZAN_Oper GO HDS"	"BAZAN_HPU NOX INS"
"1539"	55	44	"BAZAN_Oper HVGO HSD"	"BAZAN_HPU NOX INS"
"1540"	56	44	"BAZAN_Oper Isomer"	"BAZAN_HPU NOX INS"
"1541"	57	44	"BAZAN_Oper KERO HDS"	"BAZAN_HPU NOX INS"
"1542"	58	44	"BAZAN_Oper Vis3."	"BAZAN_HPU NOX INS"
"1543"	59	44	"BAZAN-B11 ST_NOx_INS"	"BAZAN_HPU NOX INS"
"1544"	61	44	"BAZAN-B21 NOx Dry"	"BAZAN_HPU NOX INS"
"1545"	62	44	"BAZAN-B21 SCR21_NOX_INS"	"BAZAN_HPU NOX INS"
"1546"	63	44	"BAZAN-B31 ST_NOx_INS"	"BAZAN_HPU NOX INS"
"1547"	66	44	"BAZAN-CCR NOX INS"	"BAZAN_HPU NOX INS"
"1548"	67	44	"Bazan-CU1 NOx Dry"	"BAZAN_HPU NOX INS"
"1549"	68	44	"Bazan-CU1 NOX INS"	"BAZAN_HPU NOX INS"
"1550"	70	44	"Bazan-CU1-B4 NOX INS"	"BAZAN_HPU NOX INS"
"1551"	72	44	"Bazan-CU3 NOX INS"	"BAZAN_HPU NOX INS"
"1552"	74	44	"Bazan-CU3-B201B NOX INS"	"BAZAN_HPU NOX INS"
"1553"	75	44	"BAZAN-CU4 ST_NOx_INS"	"BAZAN_HPU NOX INS"
"1554"	76	44	"BAZAN-CU4 Stack_NOx"	"BAZAN_HPU NOX INS"
"1555"	77	44	"BAZAN-FCC NOx Dry"	"BAZAN_HPU NOX INS"
"1556"	78	44	"BAZAN-FCC NOX INS"	"BAZAN_HPU NOX INS"
"1557"	79	44	"BAZAN-IHDS-GO NOx Dry"	"BAZAN_HPU NOX INS"
"1558"	80	44	"BAZAN-IHDS-GO NOX INS"	"BAZAN_HPU NOX INS"
"1559"	82	44	"BAZAN-ISOM NOX INS"	"BAZAN_HPU NOX INS"
